rr,pr,qs,qt,st,r/s ratio,heartrate,output
1055.162659123055,70.72135785007067,57.991513437058,403.1117397454032,134.3705799151344,0.5204423797017455,56.86327077747989,1
1029.70297029703,52.3338048090523,198.019801980198,323.9038189533239,171.1456859971712,0.4752429388599289,58.26923076923076,1
1064.356435643565,134.9009900990098,59.40594059405941,316.8316831683169,94.05940594059402,0.3842997988859195,56.37209302325581,1
1040.841584158416,138.6138613861387,58.16831683168317,228.9603960396039,128.7128712871287,0.9495992043411547,57.64565992865636,1
1164.073550212164,127.2984441301274,65.06364922206508,271.0396039603961,137.1994342291372,0.6148403745851364,51.54313487241799,1
724.5724572457245,144.014401440144,56.70567056705671,153.015301530153,59.40594059405935,2.365387571002086,82.80745341614906,1
1023.514851485148,191.8316831683168,61.88118811881188,263.6138613861386,100.2475247524752,0.4633884310444127,58.62152357920193,1
1007.425742574257,118.8118811881187,92.82178217821782,314.3564356435644,157.1782178217822,0.8341020208835965,59.55773955773956,1
1157.001414427157,189.5332390381895,55.16265912305516,188.1188118811881,111.7397454031118,0.4608416193040281,51.85819070904645,1
1007.425742574257,73.019801980198,103.9603960396039,320.5445544554456,141.0891089108911,0.4321281051297594,59.55773955773955,1
1182.461103253183,99.00990099009898,63.64922206506365,343.7057991513437,157.001414427157,0.4315149289015447,50.74162679425837,1
1072.135785007072,121.6407355021217,57.991513437058,268.7411598302687,80.62234794908059,0.5633338724041451,55.96306068601582,1
1071.782178217822,219.0594059405941,51.98019801980198,205.4455445544554,105.1980198019802,2.279248314687774,55.98152424942264,1
1060.643564356435,71.78217821782174,65.5940594059406,378.7128712871287,101.4851485148515,0.5573483153726269,56.56942823803968,1
627.2984441301271,118.8118811881189,68.59971711456859,193.7765205091938,63.90639063906394,3.450588758664432,95.64825253664038,1
1061.881188118812,75.49504950495044,117.5742574257426,340.3465346534653,249.9999999999999,0.5207130729516516,56.5034965034965,1
1096.181046676096,125.8840169731258,60.82036775106082,305.5162659123055,100.4243281471004,0.4350283762111355,54.73548387096774,1
1128.712871287129,89.10891089108905,100.4243281471004,319.6605374823197,127.2984441301274,0.3810022463469002,53.1578947368421,1
1056.930693069307,207.920792079208,54.45544554455446,228.9603960396039,148.5148514851485,0.3611634920205148,56.76814988290398,1
1004.950495049505,147.2772277227723,92.82178217821782,245.0495049504951,120.049504950495,0.4044438852167869,59.70443349753695,1
1034.653465346535,163.3663366336633,54.45544554455446,266.0891089108911,104.5104510451045,0.3953438880983242,57.99043062200957,1
1050.742574257426,99.00990099009904,82.92079207920793,330.4455445544555,114.7896039603961,0.5314211585556998,57.10247349823322,1
1023.514851485148,159.6534653465346,60.64356435643565,269.8019801980198,127.4752475247524,0.6779568871227291,58.62152357920193,1
1011.001100110011,99.00990099009897,63.80638063806381,320.1320132013201,117.7117711771177,0.5355813389050587,59.34711643090314,1
1033.415841584158,132.4257425742574,59.40594059405941,267.3267326732673,125.8840169731259,0.3888875016444991,58.05988023952096,1
1029.70297029703,190.5940594059407,65.5940594059406,212.8712871287129,134.2134213421342,0.5462335481199224,58.26923076923077,1
1137.199434229137,97.59547383309763,77.7934936350778,306.9306930693069,84.86562942008489,0.3908952469306664,52.76119402985074,1
693.8309215536937,161.4623000761617,67.02208682406702,210.2056359482102,68.54531607006852,1.282838926998192,86.47639956092208,1
1053.217821782178,94.0594059405941,105.1980198019802,288.3663366336634,159.6534653465346,0.9155377242977726,56.96827262044653,1
1028.465346534654,112.6237623762376,87.87128712871286,287.1287128712871,149.7524752475247,1.481715705787415,58.33935018050541,1
1079.207920792079,74.96463932107497,60.82036775106083,396.0396039603961,131.5417256011316,0.3972316694785722,55.59633027522935,1
1096.534653465347,174.5049504950495,55.6930693069307,238.8613861386139,91.58415841584156,0.4179115201871815,54.71783295711061,1
1490.83621703495,70.68405751412297,42.75913024015151,32.10363226040373,27.74077357374956,1.071170237431377,22.28231420019846,1
1830.575921724049,86.36717540505035,26.26361013194185,7.933069030690598,29.00682887893349,1.926085289693851,23.39089150349779,1
1157.478621783647,52.1284443385188,56.11253959816658,65.2321245488426,8.397917707650722,1.821027495447083,38.27132636237123,1
1774.631824942025,68.99804253695626,55.91331422509759,295.0501345387339,30.80253262913034,1.413340092478475,22.35668392786655,1
1893.484193644243,31.63609107244536,53.76054275614644,174.0326864737602,41.25705864550711,1.217735491314567,17.13953244375604,1
1416.784453887944,17.42734411312878,4.537207894525265,270.6399946185948,22.64348809217514,1.281770896159035,7.053689940165788,1
1390.520430033065,111.3128737932123,18.64999663340918,94.90367194382273,4.465683821177491,1.184497767933237,4.355507129497369,1
1406.42764896878,97.7695907269288,6.257173245231965,181.7389686800969,79.29640804792868,1.418883297389796,47.33121665257099,1
1272.686897012025,38.39769070503552,40.63987680130874,349.4784049590766,37.84343690871215,1.723783773975586,44.74182199905437,1
1172.073812956498,12.30053878484173,43.55043299522965,159.0647455064332,79.15643570243094,1.398811203886408,49.69989710851902,1
1213.119554828115,75.78673174069273,17.54453748563361,319.5953289274317,9.119105578862099,1.067224833408377,3.204639071210058,1
1991.166200107511,56.19338762921328,5.899479025377072,281.4208642917807,28.40668548079087,1.524352166170985,43.31093380140219,1
1143.89588915564,41.71881207456865,49.63049559152483,117.9563341468046,14.40200095345088,1.212415749973556,12.8327637743513,1
1232.215050013266,42.11925385470325,10.69149049741556,5.99764762814462,39.95896969902682,1.829941581982506,1.523976672049028,1
1817.689689169458,45.67955148795899,42.16911226353034,169.2564332814906,19.34019783003475,1.351088288803042,40.84562921373929,1
1903.212106286894,35.72327436963158,26.25713210049736,208.6610868074071,68.83440175757384,1.280043145057739,13.94968346067173,1
1892.321307103818,10.40159928743977,48.76946528738824,16.95631644810654,28.28838325470191,1.917100274660354,34.83115163403896,1
1837.297172990081,61.50427652620745,61.9423048782599,225.9029139745303,74.5485107548489,1.407169558346514,27.43536815236931,1
1632.031818400436,97.47764160389391,18.01119398331145,234.1370361596338,62.11553292870668,1.894083414011595,18.90059077485623,1
1383.743289494125,115.808829083471,39.53562014721128,246.2041332701654,43.63350272966863,1.938688962838027,37.29339320240049,1
1639.083062110873,50.50817279811946,69.20734310067657,202.6373023204433,70.48503478968085,1.328184028681032,59.50543133674694,1
1272.178656193797,110.2435061396242,64.03247657962072,111.9392497517347,14.96706037046729,1.076730608831629,20.0285561738284,1
1856.562024339086,60.63811636821794,19.59215093252733,156.1486316264958,20.53778630132541,1.089880293803164,20.01416781911895,1
1122.266796821089,23.58084009725379,9.078714809391688,42.13605398144482,37.38533227474157,1.457476059472152,15.84249148321732,1
1952.415275872016,31.30065096368721,48.1020610333735,189.9397994180434,44.84643732505933,1.215303725243623,53.58077888980019,1
1522.728263506681,63.26905592207864,36.71574453629377,216.7928269668276,50.59859421334109,1.785777035966344,25.85316595738862,1
1459.121795443265,37.16375389134329,31.952678900606,232.0982928090083,49.37996062494437,1.884800383908783,29.00794321904268,1
1397.614933627821,93.04949101109845,22.49628881456171,116.5476026921309,58.51912450460774,1.163582539966038,21.76911594071303,1
1129.848188444085,93.86005602930284,50.17774671990494,279.3375866191918,20.34301734394531,1.3343504894822,24.4323109636227,1
1713.424799970483,92.75485262595157,49.64858047293204,255.4338830035268,43.97094671172758,1.954557613931553,42.20510647713925,1
1329.816409055408,99.16959645524955,66.2834587778407,60.51539439831758,64.2071921097417,1.051039093646434,27.95137739355448,1
1035.396008443487,90.34891598005615,54.86814757377986,281.3116684318437,61.75297865023414,1.076762735162271,20.62115693644265,1
1862.645756383839,25.8273899531175,4.260676299847805,331.9051025562584,39.78932520102242,1.760492123172507,20.6821036928132,1
1222.197630672699,114.7371681292141,56.55070614603241,285.6374458978094,78.10638681109056,1.19772780897571,19.78438983568107,1
1525.39029677823,6.239728502030593,36.74166864792283,158.2083730645756,36.66146831612622,1.206406209310515,0.916426677478055,1
1362.276705055934,64.60200854685465,18.48893372068939,256.1807578796566,57.14468583649632,1.22241662408425,26.80235120562975,1
1747.084718090744,88.91003075230638,39.68756666883652,244.3393037289206,8.214519698806182,1.888801609147966,34.57970440270533,1
1700.75430380847,75.34032451009647,4.584012642206322,91.22596290669718,66.95759023519949,1.062316395960281,44.36162915189853,1
1758.464013382059,56.62308100645031,20.1909261519868,128.4194662915785,34.79554980997741,1.263907106166139,49.21438795222701,1
1952.638166457071,31.33401609315222,62.73314815674511,113.356709590714,14.29833615110169,1.813898034738874,55.41066984892318,1
1349.16772625253,9.707188356477632,64.43002782139985,340.6740311558492,18.30208061239954,1.162051712427613,57.11573526863285,1
1455.251666321357,30.80406340081998,38.22952431628035,108.297489754611,41.04663315844763,1.296338539652802,6.563356182993183,1
1064.696010753422,90.46600420204017,28.26881230358439,86.75453548654934,64.53690301370692,1.67083460693694,27.14956815962508,1
1005.287421911913,77.27641512250418,46.20921626883653,11.06809263767952,16.74584290284939,1.755913261924453,7.268338546036944,1
1686.602166081128,105.638354903744,53.01473593886798,132.3868929685503,78.1789773891034,1.627350396793373,50.83952387295505,1
1246.653971153111,82.1126471667055,18.92207276744785,286.6177686451081,40.63675003932845,1.153674314437485,46.58596376818929,1
1765.221600715343,100.9646750782866,63.13408585154533,125.4746395499103,21.30323656643594,1.528716639294086,14.42906047165754,1
1169.452647055454,54.64708793559284,20.52742889207274,205.9417264645806,4.406029175455348,1.174427034810243,1.658718238338541,1
1785.713767550904,52.0482684882534,32.25232053077384,306.7495577649671,47.08999572570632,1.793191624050258,6.624888146871237,1
1618.833199504849,105.1187964282113,61.035132684125,68.42169667717047,27.71994936468032,1.99249704436637,23.88042476191846,1
1849.87606548061,80.81939357126588,50.23501778049749,254.7489035837038,54.72756392244143,1.499587877388652,29.66267252933619,1
1933.631280785078,104.6589172726897,48.63363926466654,206.8570278466935,50.74391469246682,1.134559625695421,15.91972172982682,1
1284.094790090012,62.51184765762228,61.00051132547792,56.84130333990268,5.924104213622829,1.546626745491101,30.40829417323951,1
1763.543430794658,100.2032805817891,65.91976843134684,137.7570738686545,24.62067339968149,1.037098182245086,42.30252665402301,1
1020.497938112928,82.66494831904006,26.17898122708307,37.96795302617271,11.28147623310181,1.362294173372471,47.36995944090032,1
1804.198394920632,50.80460143532786,34.99952311048991,84.7613581467407,44.57712985382781,1.646907503729108,49.25512630521271,1
1466.459124691692,113.0899620033556,59.04889254025144,333.4498903776863,30.69498964794234,1.029884668166974,55.04020427080066,1
1481.526761291747,116.1393009439282,51.52514590837236,66.30079645819605,42.87750339134686,1.872829821485434,42.58640056712682,1
1774.061689756837,92.35434695600675,14.23419507180922,204.2226276548101,79.22334908352225,1.177926852415858,23.36324822758821,1
1208.379623807635,96.81763067411778,61.95926458271218,310.5632125862944,46.08800244708849,1.512634749965749,17.3284394147457,1
1029.056938048544,20.43707794405735,60.90184471331934,157.4125228325971,34.34515746569559,1.743832571973102,0.2661505012084131,1
1594.882102746674,21.7472098798489,5.214078640925558,37.07249288725561,3.669893555324677,1.229203093094792,36.28140524520361,1
1960.343350867919,86.88165595888414,18.57962078624106,63.18514479434722,46.65670826842202,1.323831925520713,14.82899858785419,1
1417.013494894763,99.89413794054559,58.14656321744088,60.6369616078709,8.452747817040054,1.259518225159886,16.80423927178296,1
1007.027280433914,6.261924358472255,40.86561934488535,245.4945359382399,59.87916830792101,1.559234277142673,53.77553713588294,1
1658.418680763596,78.86918001504039,25.05974269089669,346.8231666700281,5.714534624435297,1.420000497079063,5.29088503737553,1
1712.771696563574,57.13003368369162,32.47019683944104,10.04392789614568,6.08039463750627,1.03046401125957,22.70093964904674,1
1282.053967661217,33.80136565240498,20.2590510218176,120.8488739609848,53.77435894215588,1.210966009769604,33.45690995903846,1
1069.984044019287,113.8135242820279,2.980082100452057,8.7079191960573,21.25625691893886,1.48685573427179,21.4656176334169,1
1429.445173757759,8.108053246669487,61.11838460537369,72.98969224923323,36.40524732022951,1.912727067409715,27.87116327316076,1
1359.244676816608,61.73193653877047,22.24019034400694,185.3328262549676,34.96717765167936,1.800020883849984,19.76460747936184,1
1063.673524061771,14.75156759471,51.3308041173549,137.0221457871729,5.187506118399607,1.242624177291832,25.32391286683507,1
1039.582749094408,91.51772103547617,11.61353499938671,145.658987531929,28.46653613970611,1.891709089800231,35.16265321580496,1
1234.189962550818,19.6625987910194,50.30001948605486,239.2402134289302,57.90243490140038,1.004618840966141,53.15373015330847,1
1442.719882710966,82.21945763560355,67.46258727023505,229.4101203448594,74.03628712880491,1.530778338028372,52.38514382688198,1
1004.158256112443,61.78264627292711,7.101362240486482,114.9118833830705,67.26116318441987,1.374488841928821,42.57737077974407,1
1638.362235310685,0.5832456536349095,2.93420829396362,301.5319671129279,27.54616459926478,1.419666046083191,31.28616006346206,1
1213.837452597198,47.78498030288551,51.52878177212423,281.0068038975715,40.95509041373371,1.155519097032204,20.93696833046197,1
1547.556275217539,91.12376196848136,59.63721522553722,64.91365461226394,41.12497263572792,1.146922792467393,14.7163329610545,1
1584.469519304682,2.883891787555637,12.36831213922951,187.333959455569,73.6647870565597,1.340540284347358,39.96051268141628,1
1626.457167771967,24.02578398283783,18.98704694502509,307.1071750086571,66.29852115364781,1.83346720672047,30.81980108732613,1
1306.122091340441,61.96274962342527,60.9238142902553,165.815569306202,55.18329850061356,1.952613041067226,43.7958535172062,1
1439.203890288682,85.51676132897481,68.81778751406041,50.97717284531186,72.98101029035018,1.573121047754995,15.1235958936434,1
1890.534999366698,113.2898442545219,17.4698864888537,266.0959274617953,48.33466855596861,1.357969513266359,3.845106323452778,1
1007.424785854585,12.6609391181908,66.21263468117388,281.1342399371734,74.40125743619686,1.41718565058148,38.50241407641836,1
1194.692467368318,76.96228835618302,0.3796206531891544,205.7632555069544,65.79242378409235,1.486825202504965,26.8568908862678,1
1697.496270539438,10.73569669058571,62.28690904248654,62.92327221868469,37.94366760105756,1.218771100866699,10.91675109506131,1
1282.602799577167,112.2323307781853,50.65570459887924,234.6528641811419,12.48886819866851,1.752117983425585,11.61357936517204,1
1778.140963233082,88.92803691419823,17.10309464423286,5.372684089719498,2.053163998392344,1.272040739675761,32.73136537627446,1
1802.540296672892,89.57432401580702,31.91006314407114,218.1436997134119,29.15462341848834,1.10406606129548,11.52783506909575,1
1732.06310689137,103.7424824285731,43.86669381592443,268.9812338980847,15.41833970226691,1.506989212258936,11.07666021230359,1
1162.820452697513,99.89787029899014,26.66304441127766,267.929182522784,44.84528684491011,1.067612025134849,42.83571219810727,1
1486.707641577517,115.5057406433532,17.8747323866955,288.3603979039614,16.50156875367459,1.255474026014506,54.19811323423028,1
1139.367899533354,0.8173539795038121,2.3801331555419,236.7417623609373,35.10299353142806,1.284850777065105,28.09540401727051,1
1010.155006932316,75.86153248853995,5.640359437353249,86.51768807080072,55.8803168334353,1.852871179666066,16.55053673019352,1
1251.311291226479,107.4005322188283,29.57533889183389,345.3568366336734,46.39057980231591,1.275522988642111,43.87426902125176,1
1402.428957085816,84.69116463274072,24.00877175996381,154.1548508443043,8.870392305269235,1.414088702497929,24.98170259687729,1
1543.900744340306,100.3531533860146,66.56397964555944,10.15178782070635,23.99862609612125,1.792213351682529,45.70121089265722,1
1055.224174039455,87.68184891249723,21.22877646793609,34.27139600334105,35.51912266314753,1.259195449578327,54.42982368654199,1
1508.99948153817,44.32115197378334,59.92469003583421,183.5244031550513,68.53779845936357,1.302558465088493,7.740265549056645,1
1668.607965908007,91.79680854037541,56.0022144455052,19.85078646159675,4.592225320617445,1.611006217526237,52.49582001329374,1
1110.614468083713,87.20730967680763,56.85147683600619,106.165978853766,16.23277156552756,1.648988293988657,24.37258772157223,1
1245.041036196556,104.0605220228101,67.6945105889504,56.17847394946351,29.10262496219292,1.756147415774771,23.27487985642141,1
1605.733263644959,28.6774094048215,28.58610893642383,89.57466007285564,65.7104290121731,1.125395510486437,52.53455277310115,1
1578.699665888626,6.26981183234649,69.56571716320403,317.9045924369618,74.14586866626537,1.802698903854458,3.899449870627227,1
1075.062428052404,23.64565781199314,37.2429857410059,174.2531351577321,35.38296918437891,1.285280561867233,19.32976787982148,1
1077.237846804479,46.33130363182917,23.77564188724965,24.2826412560382,55.51090878762594,1.337083413570671,52.99051813119798,1
1693.017142684699,112.7948072462422,7.229598835141037,81.185175177852,60.25828259455942,1.283170605953333,33.24099269739457,1
1470.800426862231,57.21920291425936,69.5663411670209,337.0381435136721,59.2030143284655,1.438501110113404,6.49105706362138,1
1046.611707618778,101.3308816097857,67.08385114256075,299.5662787109281,46.17842133305462,1.623655154812223,44.05193762341212,1
1554.582231541248,78.71534597481741,48.51354190192716,308.8420338507373,11.16373572229167,1.171681958187977,26.91114042229581,1
1327.012544214568,110.8252364901866,67.18992803080928,26.96024731552988,65.12867802090024,1.479016448389049,41.03293150908721,1
1348.525618179634,79.81764726659786,48.29699966027104,87.4489788241213,23.33540115115207,1.688248725407033,36.74679484388296,1
1676.263847623896,83.18250712696509,22.85884067567732,3.542650268858222,57.40875719733478,1.38350599339608,49.53011689698126,1
1815.681803253841,97.02986558083549,20.3693348076784,309.4293776625433,50.6166674184941,1.652198840530412,22.96122355313362,1
1674.946077874464,40.06899647653577,60.2353372573653,284.0745794030495,43.25644362543134,1.557671317383879,41.37064435136202,1
1368.870407357734,106.3339682524578,68.30360807651368,250.8959706451116,32.61415309105801,1.224035809577967,30.89487956125102,1
1485.875450997011,72.80923366971085,24.00165679970038,177.1210334727486,57.7417154575528,1.071329252599573,33.14884659391563,1
1544.733364878871,73.2525422865822,55.46042309278115,218.786311362252,61.45571049945056,1.297791870059132,45.71021231448563,1
1056.651012708009,14.92994563432233,41.02119503236943,235.8906166263437,26.87035292477432,1.40882392247891,18.37027419995528,1
1687.130379726273,33.7716183899209,55.15478711510073,20.7176966045786,12.41704401959606,1.313885341741565,25.24546198088753,1
1289.521159562704,73.36861735336446,5.432079449042294,53.14235584236208,17.58282978909653,1.089011632101359,47.2013153720223,1
1220.988766338981,92.3837752048864,35.49435411184501,346.1376902162654,27.82308459239067,1.606914214712417,17.51426500469211,1
1487.043753182025,47.36816174720088,33.41103717406159,177.6536437600041,9.26590353637927,1.469042358716316,34.92903765058482,1
1777.160329546943,117.7594005021793,66.08031984586319,258.928614989825,18.14303425345979,1.759468185553134,10.32110257609299,1
1339.908388610539,118.192552942781,18.60949348829689,148.0984230737911,12.16671654443307,1.452574415667934,22.06600335005087,1
1029.639536257929,88.72806372651768,56.63139776433183,204.0883420229132,67.75226705985459,1.907821765930686,5.554052930690019,1
1468.020551505678,85.45030592033594,4.670846583346017,247.7781659453923,25.82459873337198,1.901968711558143,10.60313190930457,1
1334.99207804394,106.0074276323578,15.56154009873661,152.8343122344709,15.27401844024,1.998679019017859,33.50247890771364,1
1627.556040650103,83.63143829141684,17.06557032192906,311.3621076942244,59.63549612513334,1.928888636155746,13.83653295109912,1
1934.040247954693,92.45027732533262,39.64791190521727,149.6643163554684,71.38973716896547,1.885318468510096,11.15173442284087,1
1344.480581800859,19.21811607660148,10.93074670611963,310.4860865969624,73.34386643391329,1.961290635814842,37.74997797557672,1
1527.429527692134,38.03061997748392,63.60959287055054,259.1550472912767,52.23975987048908,1.034313972855335,20.97985613188801,1
1557.278210442201,1.030144423779555,4.571229098231218,153.4426598083854,22.29374095105802,1.438149399715615,48.06851959321667,1
1765.081542608094,109.1154810112128,42.4989047126928,120.5819476673433,69.34947735851597,1.992519679398513,47.78037406519677,1
1138.674310391353,54.80998950879241,48.47736989238356,12.48166983494666,3.379890623233921,1.349375564314164,18.6882280487209,1
1336.663376969024,35.56522326470705,36.48120333457948,123.3631997600865,30.22296245094875,1.962575678144008,48.88345297221979,1
1224.772334801567,37.24227302162294,31.72643664585051,334.6578230402615,20.54666526770343,1.792234560870192,42.30606863078511,1
1239.77381866749,63.95323021611723,10.41785805848637,346.7885760517178,53.90241505976238,1.355967343321903,2.101775891449431,1
1758.297569518728,55.76147883363435,24.56637593462958,16.72294963179742,40.58664709803579,1.590363090482455,50.43363706268212,1
1556.531818815494,66.05376361815375,17.01541170258908,216.4429384025096,53.8444475112889,1.496142763553187,52.92669475807469,1
1108.903751099333,105.3769560928539,31.79494072928339,145.56901791672,70.15596581721483,1.759844849916584,11.11081629498908,1
1531.643973871863,85.00741399721879,28.07607224970959,274.4506497624573,33.83047203769233,1.918891616131996,2.274641514832991,1
1769.48941892886,58.87107434112343,60.84960854541988,153.5528905413562,49.18988750864528,1.390043409190917,39.17410552246182,1
1207.195471840505,29.29433252526272,54.88509951743293,46.73223564621536,49.14917723267043,1.106081317422833,54.19578930570359,1
1225.016059049839,23.57731483550332,16.88013116120051,129.2963635779016,70.22947849983146,1.750704861497439,0.3482795110453174,1
1808.887610597341,80.75371660103589,10.62133944654536,333.982205833532,38.29632159965495,1.521269544453962,28.75379674044688,1
1896.840212275992,110.7882505819032,33.47906840647076,257.8555459852365,45.1249028145081,1.074233156646831,51.06819111154633,1
1618.163032217666,72.22468293434045,9.620677497492668,92.0899068350369,40.80889405597036,1.305586552198337,15.44318439249253,1
1167.90246162607,57.17491344932213,1.570554263852093,74.71672834466766,41.17446162411007,1.220865378948597,11.86874525527577,1
1846.151946952307,22.93914673567879,7.301804082137709,215.1211749889444,73.41575877093088,1.262953637381055,2.621458263573406,1
1446.443856216634,25.44296405663007,15.03480682398467,193.2654923190891,35.56474442606132,1.026188248016991,29.46550331939098,1
1280.984122822778,14.601996639657,30.97777274350475,146.1160240089966,68.1787808203031,1.609039333665621,18.42349291117348,1
1757.176119938149,59.99807034156585,69.19085061489275,3.506404780598427,59.32246014166332,1.260183042379866,53.65871359482165,1
1576.519493314742,103.3254790744549,23.16871070740431,196.7906378759688,9.859298939770502,1.932365270367425,9.844335246491582,1
1716.913742569696,49.79010229821862,61.94418191365108,140.3778784310811,17.92547466615466,1.429980638659488,18.77280200306736,1
1945.816615390866,32.34027018015619,36.32083471080877,310.9500860258975,19.28194833714213,1.815734544759595,57.97824995088885,1
1987.304527559504,92.40322318688388,32.96916532784248,99.56866857182438,74.31111162957544,1.474579549949204,33.79482173172207,1
1355.735768361714,95.57845466836632,68.3668355233188,136.444570178144,14.76349476607544,1.848232672597551,52.98677935749122,1
1784.758083125777,28.61842000722845,29.05804154334063,171.9565971772214,38.23547059207361,1.110687928422997,54.81600622823269,1
1800.404959205897,114.486942361703,62.25840486765062,223.5185559327057,56.00299187280634,1.843208662216805,29.1681739286213,1
1355.798055641699,47.25387134528184,19.76265997508665,211.4543804311755,74.23589901718485,1.389577201966814,50.51295601272032,1
1305.180544566503,118.5300061312545,38.2393628360329,201.1521722507752,5.193751340025807,1.735730609145737,26.70339926139287,1
1376.173785709759,59.64118149947115,8.770204919291105,330.9970685441972,6.610287094066134,1.598506885614739,24.3228174054215,1
1519.788292727617,8.737279694985816,67.17466688690698,307.0315660853132,58.10638944143405,1.702229044226187,47.83559337789906,1
1153.921679959482,8.329493067067556,25.87322785112655,190.6680444998317,75.77375710930502,1.900605435865111,33.80129013973981,1
1201.018225858494,66.90019110384641,41.81139560548268,249.8232105761454,39.68762950345181,1.518662079267299,46.18302628968559,1
1147.606782748908,71.03071791678153,16.92543490697091,123.7077958889177,4.665576019334292,1.45196890974824,9.964173382843239,1
1048.513386098957,47.85480071949442,27.70191218380531,56.04131810564375,15.02162403657842,1.742168716276143,40.12190277732117,1
1900.182006720486,61.79474171788505,4.98196952114151,181.3248953897045,73.897396791814,1.066384344604138,37.80061239489742,1
1006.716292717912,115.1848037647119,61.89372929894272,288.1767982781441,0.5234562545959243,1.341021443366302,46.5972340667907,1
1571.866427458209,73.44159848081064,24.29355646300622,109.9162100813921,15.57906449285301,1.512275260019889,22.36580949330991,1
1620.300103650075,39.04433288937982,4.946679067723125,150.5068111752054,65.79219730485644,1.051139925626744,34.93490424887269,1
1428.509521211832,60.73013567348245,66.62336734072669,100.16667981616,15.69926406141668,1.768111023548447,31.23830330999667,1
1715.04227091584,95.45022565587735,44.36476715565799,253.3209759260588,25.9205164350753,1.918485584525732,17.30941736301356,1
1584.00779459091,24.46354461422491,49.67930158988545,94.7297310900862,54.18106707063966,1.273271964315153,22.98070270005051,1
1873.988336013341,0.3634242437489643,49.93369814179469,294.8118116980162,35.0547110789693,1.801659442090026,57.95517807519177,1
1537.958875298097,119.2042895921237,58.61114744351917,17.99403838182567,14.69087430310675,1.454973793983071,25.11436570630201,1
1988.84090594039,0.04896047754573196,55.65080664364326,241.1750885854605,18.14593700564015,1.952822782450823,1.900282157103219,1
1962.762009140062,72.11533801334303,34.32261933789246,314.6049302590367,69.7567426653033,1.248186051410961,42.8860330568334,1
1290.774466727079,61.24978309250921,7.834238189851717,2.584252045358854,41.45403219162991,1.569601849420978,0.04423045996670538,1
1020.96471841926,7.082529452900874,19.30500608049159,51.10346684803758,70.54808284345893,1.23678859297454,16.69447989274867,1
1996.445244685893,33.4737753059384,31.1447876617723,258.6334037094308,69.80330751780079,1.680818929617589,10.79472415291821,1
1097.039378531408,91.77839165583474,48.15878854483927,111.4941981698379,47.34256352569179,1.345044086868802,46.30341904879283,1
1679.817719217347,68.11881314545103,34.30340445117794,325.5663376265965,8.291407830634583,1.21245867071448,3.883090283322836,1
1338.06656518277,106.952971587799,34.69829657783743,8.785284038208967,46.67584511368024,1.416125470657103,45.43800048624483,1
1969.40403163575,67.92874743218916,5.838098460361301,0.1854511951229931,56.84318086425257,1.266762835682576,1.254346365845926,1
1114.210951215039,31.28295251497429,67.81407416200291,33.43173809050982,50.3426505995284,1.067154678581553,11.72287990170138,1
1044.50678673733,27.51175265085749,44.77600688909325,300.8068120119012,24.18968938671906,1.213274871333631,47.94022467624004,1
1311.971659820964,21.3752929640513,26.71021117324909,280.5906970497754,31.19727214238395,1.130990255229858,15.59621662210918,1
1791.466345951612,6.899762566532286,13.10486645104682,205.4101929738403,50.4251937256678,1.190499941537666,15.2527934413136,1
