rr,pr,qs,qt,st,r/s,heartrate,output
800.1800180018002,131.4131413141315,66.60666066606662,350.1350135013501,136.8136813681369,-4.411981241933205,74.98312710911135,0
986.3861386138616,173.2673267326732,192.5192519251925,386.1386138613861,118.8118811881187,-5.435152050950438,60.82810539523212,0
644.9787835926448,151.3437057991516,57.991513437058,203.6775106082037,99.00990099009891,-5.617069331888803,93.0263157894737,0
712.8712871287129,129.5379537953795,72.6072607260726,207.0957095709572,66.00660066006593,-3.037695977886436,84.16666666666667,0
783.9783978397841,138.6138613861386,64.8064806480648,180.9180918091809,131.4131413141314,-2.913293065725018,76.53272101033295,0
782.1782178217821,151.2151215121511,53.1053105310531,297.0297029702971,92.70927092709272,-4.000910211894183,76.70886075949367,0
1096.181046676096,115.983026874116,74.96463932107498,287.1287128712871,131.5417256011315,-2.570717857242766,54.73548387096774,0
880.0880088008801,161.7161716171617,81.4081408140814,168.3168316831683,123.2123212321232,-3.476669408778298,68.175,0
770.4770477047704,126.9126912691269,79.20792079207921,322.2322232223223,196.2196219621964,-3.769377592805331,77.87383177570095,0
957.920792079208,235.148514851485,266.2266226622662,157.1782178217822,125.0000000000001,-3.769925030750767,62.63565891472867,0
773.1773177317732,162.0162016201621,91.8091809180918,338.4338433843384,119.7119711971197,-3.480791401711156,77.60186263096624,0
913.0913091309128,176.0176017601761,84.7084708470847,240.9240924092409,151.8151815181518,-5.722521580756281,65.71084337349399,0
764.1764176417641,117.0117011701171,58.5058505850585,297.029702970297,76.50765076507645,-4.343784115633459,78.51590106007069,0
944.3069306930694,132.4257425742574,168.3168316831683,316.8316831683168,233.9108910891088,-3.903983046431387,63.5386631716907,0
1271.570014144272,284.2998585572842,77.7934936350778,193.7765205091937,142.8571428571429,-6.693187466676105,47.18576195773081,0
1108.910891089109,84.86562942008482,201.7326732673267,328.1471004243281,114.5685997171146,-2.951818405777216,54.10714285714286,0
647.1004243281474,165.4879773691656,69.3069306930693,320.3677510608204,233.3804809052338,-4.987914033564455,92.72131147540983,0
788.1188118811881,155.4455445544552,87.12871287128712,312.4312431243125,227.7227722772277,-2.457409068942004,76.13065326633166,0
1056.930693069307,181.9306930693069,74.25742574257426,251.2376237623762,128.7128712871287,-5.589836112167972,56.76814988290398,0
801.980198019802,138.6138613861386,65.70657065706573,201.6201620162016,131.4131413141315,-6.260477703251004,74.8148148148148,0
1035.891089108911,158.4158415841583,60.64356435643565,224.009900990099,134.9009900990098,-4.361149543191611,57.92114695340502,0
888.8888888888889,145.2145214521452,61.6061606160616,232.1232123212321,102.3102310231023,-3.017891564355769,67.5,0
601.131541725601,120.9335219236207,66.47807637906647,244.6958981612447,166.1951909476662,-4.153024540711451,99.81176470588235,0
738.973897389739,150.3150315031504,60.3060306030603,189.018901890189,79.20792079207916,-3.128529253827321,81.19366626065774,0
1096.534653465347,174.5049504950495,55.6930693069307,238.8613861386139,91.58415841584156,-5.302578250381295,54.71783295711061,0
1012.376237623762,133.6633663366337,79.20792079207922,220.2970297029703,167.0792079207921,-4.081527780335584,59.26650366748166,0
816.8316831683167,180.1980198019801,46.53465346534654,225.7425742574258,152.4752475247525,-3.469345533641718,73.45454545454547,0
931.7931793179318,129.8129812981298,63.80638063806381,315.7315731573157,114.4114411441144,-2.589190567854729,64.39197166469893,0
848.5148514851486,143.5643564356435,66.33663366336633,172.2772277227723,236.633663366337,-4.664196767218955,70.71178529754958,0
764.1764176417641,146.7146714671467,59.40594059405941,333.933393339334,138.6138613861386,-4.867357998768984,78.51590106007068,0
572.937293729373,196.0396039603961,56.76567656765676,326.0726072607261,93.069306930693,-6.324657357776723,104.7235023041475,0
702.1452145214521,125.4125412541253,84.98349834983497,286.3036303630363,146.0396039603961,-4.861982888488238,85.4524089306698,0
865.7865786578657,143.014301430143,139.6039603960396,223.3223322332233,135.3135313531353,-4.733931125539288,69.30114358322744,0
903.1903190319032,130.9130913091309,145.5445544554455,248.6248624862486,111.1111111111111,-4.12355438400289,66.4311814859927,0
1181.518151815182,123.7623762376238,64.35643564356437,305.2805280528053,99.009900990099,-6.376029049105206,50.78212290502793,0
805.9405940594058,111.8811881188119,59.4059405940594,210.8910891089109,248.5148514851487,-5.017581257151778,74.44717444717443,0
762.3762376237623,162.9162916291629,55.8055805580558,297.029702970297,153.9153915391539,-8.252469506727843,78.7012987012987,0
905.3905390539054,139.7139713971397,58.30583058305831,165.016501650165,181.5181518151815,-3.547012228158848,66.26974483596598,0
826.7326732673266,148.5148514851484,77.22772277227723,321.7821782178218,156.4356435643564,-3.49757497526103,72.5748502994012,0
808.2808280828084,141.3141314131412,77.4077407740774,228.6228622862286,95.40954095409538,-2.457906868834306,74.23162583518932,0
757.4257425742575,145.2145214521453,64.35643564356435,167.4917491749175,83.33333333333343,-5.523484427218534,79.21568627450979,0
935.093509350935,113.3113311331133,64.9064906490649,228.8228822882288,87.87128712871288,-3.326228550555692,64.16470588235293,0
846.5346534653465,104.9504950495049,82.17821782178217,362.3762376237623,121.7821782178218,-3.713948268572803,70.87719298245614,0
752.4752475247525,146.0396039603962,58.58085808580858,227.7227722772277,148.5148514851486,-5.113904166763898,79.73684210526315,0
1068.069306930693,137.3762376237624,66.83168316831684,316.8316831683169,210.3960396039602,-6.001795440938323,56.17612977983777,0
698.0198019801979,123.7623762376238,136.3290175171363,337.4587458745875,178.2178217821784,-4.132098899843549,85.95744680851062,0
792.979297929793,145.8145814581459,91.8091809180918,336.6336633663366,154.8154815481548,-3.748556294619412,75.66401816118048,0
902.0902090209022,130.9130913091309,149.5049504950495,195.8195819581958,81.4081408140814,-4.075808974065073,66.51219512195121,0
865.7865786578658,135.3135313531354,73.70737073707372,179.3179317931794,95.70957095709564,-5.844234799494345,69.30114358322744,0
640.02828854314,120.2263083451201,55.16265912305516,306.2234794908062,190.2404526166903,-5.96637987726286,93.74585635359117,0
832.6732673267325,167.3267326732675,89.10891089108911,329.7029702970298,73.26732673267324,-3.324510188346918,72.05707491082045,0
1124.469589816124,79.20792079207915,60.82036775106082,446.958981612447,123.055162659123,-4.909900370744779,53.35849056603774,0
869.3069306930693,161.3861386138613,63.36633663366338,225.7425742574258,116.8316831683168,-3.925231006344624,69.02050113895217,0
868.3168316831683,132.6732673267327,69.3069306930693,345.5445544554456,148.5148514851485,-5.054499819011239,69.09920182440138,0
661.8431073876618,128.7128712871287,60.16755521706018,310.7387661843107,216.2985529322161,-3.295949570418144,90.65592635212889,0
949.3949394939494,107.8107810781078,75.9075907590759,332.2332233223322,100.2475247524752,-2.825941678359198,63.19814600231749,0
794.7794779477949,142.2142214221422,63.00630063006302,225.9225922592259,148.5148514851485,-3.610725267807877,75.49263873159681,0
1009.90099009901,89.10891089108912,68.06930693069307,356.4356435643564,152.2277227722773,-3.227831735893474,59.41176470588235,0
867.3267326732672,144.5544554455445,59.4059405940594,345.5445544554456,95.70957095709564,-4.527620074609678,69.17808219178082,0
876.2376237623763,129.7029702970297,59.4059405940594,358.4158415841583,109.9009900990099,-6.438333182986445,68.47457627118644,0
800.9900990099007,152.4752475247524,77.22772277227723,230.6930693069307,214.8514851485148,-3.364894857682445,74.90729295426452,0
1044.554455445545,136.1386138613862,63.11881188118812,238.8613861386138,143.5643564356435,-3.823206051090179,57.44075829383886,0
722.7722772277226,157.5907590759078,60.23102310231024,217.8217821782178,134.4884488448846,-4.341947664864856,83.013698630137,0
1002.475247524753,43.31683168316827,95.29702970297028,350.2475247524752,149.7524752475248,-3.694899153110556,59.85185185185185,0
731.8481848184819,162.5412541254126,53.63036303630363,221.1221122112211,154.2904290429043,-3.885809790251753,81.98421645997745,0
961.6336633663366,143.5643564356436,60.64356435643565,219.0594059405941,99.00990099009904,-4.691648776023722,62.3938223938224,0
1142.857142857143,83.45120226308345,87.6944837340877,360.6789250353606,91.937765205092,-3.648931213640538,52.50000000000001,0
1018.564356435644,150.990099009901,59.40594059405941,277.2277227722773,150.990099009901,-3.993953405963895,58.90643985419199,0
899.8899889988998,166.116611661166,57.2057205720572,267.3267326732674,88.00880088008796,-5.060869939335586,66.67481662591688,0
633.6633663366337,132.9561527581329,59.40594059405941,314.0028288543139,88.40169731258837,-5.717618119490712,94.6875,0
839.6039603960396,128.7128712871289,58.41584158415842,276.2376237623762,151.4851485148515,-6.505529898428138,71.4622641509434,0
819.98199819982,87.30873087308734,76.5076507650765,413.1413141314131,235.8235823582362,-4.585696737276476,73.17233809001098,0
787.5787578757877,122.4122412241225,78.30783078307832,210.6210621062106,168.3168316831684,-6.309221114631939,76.18285714285713,0
847.5247524752474,102.9702970297029,85.14851485148515,255.4455445544555,140.5940594059406,-4.660785477764571,70.7943925233645,0
